ERT,SIRT,MIRT
83.1488,172.4548,209.4302
157.803,178.542598,211.526198
167.3638,179.471598,214.363798
21.837401999999997,190.612202,216.4714
24.4326,193.3944,218.362202
30.982602000000004,195.753,220.898202
35.5362,198.8442,221.358002
35.701802,201.02679799999999,226.8004
44.1348,224.808602,226.970198
44.303798,225.232398,227.4188
47.6672,47.2556,73.469198
47.7934,47.405602,73.596398
49.849798,55.615998,90.223398
637.533602,68.10679999999999,96.298602
640.5438019999999,68.3108,98.4588
643.5298,73.67439999999999,100.660598
645.7596,77.591398,103.5522
647.1818,79.13659799999999,104.1578
650.6899980000001,82.059398,105.76759799999999
652.3634,83.7,119.327598
15.710398,43.141999999999996,60.663198
20.611398,44.6832,63.156597999999995
24.035998,48.352,64.9824
24.2086,51.297402000000005,66.7452
24.370998,55.500802,70.8408
33.121802,72.939802,72.915002
33.438602,75.827,74.931398
33.648402000000004,77.2282,86.423598
33.819202000000004,78.6146,87.4568
33.9824,80.297,88.9254
18.5968,35.356998000000004,64.4808
21.176598000000002,41.03160200000001,66.56139999999999
23.087,41.2374,69.193798
24.698202,42.5216,71.1796
26.0348,58.698997999999996,73.120602
38.279,81.902,75.2816
42.0958,84.2194,77.5372
42.344602,88.854202,79.9918
46.3122,91.749998,82.86399999999999
48.554402,91.9122,96.172398
13.372997999999999,41.274202,71.62440000000001
15.978402,41.538402000000005,74.17320000000001
17.935998,53.731598,75.561402
19.8842,57.1718,76.529
25.881401999999998,65.6114,78.862798
34.878398,87.596802,81.5362
35.0714,90.6904,87.2742
40.4746,93.4454,88.3608
41.439802,95.75340200000001,108.9148
44.195997999999996,102.1632,111.8016
12.501,37.7264,53.591
14.9858,42.7154,53.772597999999995
15.6982,44.1758,54.8484
16.8294,44.298802,56.778797999999995
17.633200000000002,48.387602,59.973397999999996
18.5426,52.9454,60.1374
19.737402,53.1346,60.295202
31.190597999999998,53.326997999999996,60.4604
31.373202000000003,54.0614,61.4012
32.1338,55.271802,67.99199999999999
12.1016,43.085,49.191
12.5708,43.3398,52.233798
12.725,43.515798,52.410198
14.277602,43.671402,52.5736
15.3168,43.833202,52.744198
16.57,44.008598,53.030402
18.4448,50.542798,67.481402
23.224,63.0272,67.642998
23.385,63.254002,67.8104
41.871598,63.4372,67.97080199999999
15.3546,35.680002,71.4236
18.893202,35.821200000000005,71.5316
20.426998,37.475,71.61160000000001
22.0478,41.318597999999994,71.709598
25.052001999999998,42.8732,71.8046
42.0454,47.7184,74.7594
42.814,56.098997999999995,84.055598
45.7552,80.7922,91.9294
46.629202,82.40899999999999,93.424798
48.7348,86.8254,94.720398
14.155602,51.3792,68.13580200000001
16.7742,52.799997999999995,68.4382
17.852601999999997,56.648999999999994,70.652402
19.337,61.9566,71.968
22.0572,62.063398,75.436
23.968598,62.393402,76.9944
27.4652,81.236398,92.313002
28.626998,81.3162,92.3948
29.4798,84.887002,93.9368
67.2612,84.967998,97.0708
15.445202,47.0844,62.3024
18.5514,48.1104,68.499998
20.0078,49.7836,68.5992
20.664002,53.232602,68.68180000000001
31.643402000000002,57.2238,69.5536
32.555800000000005,75.382202,71.5272
34.36779799999999,80.563,73.44699800000001
34.6318,80.65620200000001,75.432602
35.4736,82.101202,93.120002
36.3136,85.2272,94.392798
16.799798000000003,45.144397999999995,60.211000000000006
19.041,53.370802000000005,61.852602000000005
22.409598000000003,53.472402,64.2482
29.477797999999996,53.5288,65.80279999999999
29.183598,53.601602,67.7124
29.221597999999997,69.818602,69.685198
31.300597999999997,72.41000199999999,71.74700200000001
31.4022,74.745,87.8234
33.424,76.77359799999999,87.9578
35.3088,78.846202,89.370402
17.0182,35.065,68.922202
18.840400000000002,36.534800000000004,71.239998
20.011,53.1566,77.52020200000001
26.854001999999998,57.919602000000005,79.216002
26.948002,58.0254,80.331402
38.8776,88.7528,82.485
38.9708,88.8372,83.953
43.848198,89.661598,92.090398
43.9444,91.5024,100.4068
44.0278,96.2576,101.7276
14.441402,35.4644,54.1844
17.0994,35.545798000000005,54.2848
18.643398,35.6162,54.351402
18.7194,50.4462,54.4144
20.0686,50.537202,55.613198
20.160598,51.939602,55.685202000000004
21.848798000000002,52.009602,55.752998
21.953802,52.0832,55.4412
23.171,59.3418,63.5428
23.2626,59.4182,63.611398
15.177802,32.2202,67.99099799999999
20.8142,34.0256,69.91300000000001
20.933802,39.9824,72.027
20.904598,40.087798,73.739
22.7758,42.137402,83.1082
53.8892,42.7956,83.1786
54.0018,49.514,83.2442
54.0688,49.5826,84.032402
54.127798,52.306999999999995,85.749
55.0582,52.405602,89.9276
12.159597999999999,38.3476,65.31500199999999
25.2894,39.778202,68.22460000000001
27.4908,43.362998,69.4734
27.563000000000002,43.9902,71.4608
27.6154,46.927602,74.02000000000001
80.035602,49.433402,76.02080000000001
81.9046,52.393398,83.112202
83.969398,54.491198,88.532
86.3776,57.5122,102.197598
88.8142,58.804402,104.45500200000001
27.068801999999998,34.7394,68.71340000000001
26.975,35.3868,71.104202
27.0544,39.6242,73.36699999999999
26.611601999999998,39.744,76.18400199999999
26.6658,52.305797999999996,78.41980000000001
33.930800000000005,54.1488,82.4526
38.211797999999995,59.42100000000001,82.5252
38.262598,59.5278,84.418398
39.7598,60.993,88.2498
41.879,62.169398,88.3264
12.7284,36.808797999999996,54.8822
17.209400000000002,36.8994,56.841402
25.2272,45.9872,60.400002
25.302,49.5158,62.183802
25.354,49.4118,63.6284
25.4126,71.001398,66.0016
26.414402,72.772998,67.566002
32.745999999999995,74.94239999999999,71.2552
33.665402,77.18620200000001,73.450602
34.6362,78.9576,87.784598
14.122,35.937200000000004,48.133002000000005
18.782398,36.019598,50.995
26.351198,37.7224,56.9144
26.432998,37.813802,58.2366
26.4668,38.546800000000005,63.419998
26.524002,39.600202,63.512
28.321002,40.759198,63.578002000000005
39.7224,42.0092,63.635197999999995
41.721402000000005,51.114402,70.1118
43.0312,52.078602000000004,70.20639800000001
13.621597999999999,37.052602,68.16400200000001
17.2958,39.980599999999995,70.2662
19.3376,40.781400000000005,79.00560200000001
24.8618,42.044200000000004,79.0718
24.9416,48.153,80.0138
42.873998,48.2354,83.742802
44.761798,48.172602000000005,85.1164
46.632002,59.6474,88.695802
48.6476,61.7616,88.7524
50.6336,77.5034,90.7036
14.0274,37.5774,77.855798
16.2018,39.0272,80.617602
24.599202,42.068597999999994,82.985
24.662802,43.9536,89.1108
24.709198,45.810398,89.2166
51.5862,48.106,90.465002
53.458,50.4748,92.482598
55.322402000000004,51.962798,99.0562
57.489598,54.0384,99.113798
65.783202,56.1154,99.1604
14.633002000000001,34.611000000000004,71.7904
17.0928,36.9764,71.384998
20.2822,37.161998,72.638402
22.1734,38.2506,74.405202
24.0714,41.5514,80.07
47.0658,42.662598,80.123802
48.623000000000005,45.7586,81.0866
50.064398,47.766402,86.389202
52.1582,49.62,86.459002
54.157202000000005,50.8248,87.092802
16.352401999999998,40.573398,61.3222
18.8908,42.242002,63.2068
18.983800000000002,48.8602,65.551202
22.212,51.758398,71.5424
24.575001999999998,54.481,74.59240199999999
24.6684,55.8888,75.658398
27.8182,78.1468,77.59360000000001
31.5766,80.075002,79.6214
37.7954,82.417002,95.642202
40.7924,88.584402,97.24
13.682398,36.282398,65.9648
17.6232,38.362002000000004,69.320002
22.5624,41.7712,71.0954
23.802201999999998,49.0918,76.241402
23.9096,53.396,76.3228
25.0074,53.4662,79.943602
27.4896,55.5302,82.111
42.042598,58.0816,83.82839799999999
42.1832,59.781002,85.769802
42.2586,73.1908,87.204
14.875202,45.036,71.703802
17.211398000000003,46.810198,73.736798
19.541601999999997,49.939398,75.71459999999999
21.792402,52.8496,78.10399799999999
24.645602,54.535198,81.766602
26.262802,54.6194,81.8864
30.834,56.180202,83.554602
30.931202000000003,58.4034,85.632202
35.340602000000004,61.1768,87.5598
35.484802,64.604598,89.487
14.7866,29.3376,48.4164
18.407798,30.753201999999998,124.8448
18.4608,33.158398000000005,126.836
19.8254,33.2144,127.724002
21.276002,34.2708,131.1956
28.331198,34.373198,131.25279999999998
28.4184,37.516002,131.2994
28.468401999999998,40.174,134.217
29.353,40.231198,83.739398
29.589198,43.361002,84.793002
18.180998000000002,41.849802,95.3258
21.4714,41.93700200000001,94.918802
22.6762,44.6202,95.574802
29.892,51.647998,95.6172
29.985,52.640202,95.665402
49.7196,54.623398,96.724202
52.840198,69.15039999999999,98.9404
54.465202000000005,71.147202,100.7556
56.794598,73.482602,626.0132
60.3666,77.184,633.4847980000001
14.511802000000001,34.116401999999994,70.24480199999999
15.923998,37.039202,121.756602
18.108398,37.928,124.2282
25.040198,40.8812,126.1992
25.2766,42.384802,128.2618
38.8146,44.276398,131.457
40.721,56.367398,133.494602
42.914002,58.369202,137.212802
45.0104,60.9476,72.9998
46.9818,64.02440200000001,75.370402
19.6982,40.611599999999996,77.256998
22.655602,41.288798,78.9264
25.647998,43.459398,145.0968
26.484002,45.322798,147.672
32.959599999999995,47.473402,149.2768
33.028999999999996,48.6148,146.175
48.758798,50.5404,556.3672
50.836002,52.998000000000005,559.1036
52.9804,66.903998,69.1486
55.833002,66.09479999999999,76.186402
12.048202,34.316,77.37079800000001
15.0032,34.382,78.626398
26.510402,34.840999999999994,82.9328
26.573,38.483599999999996,85.4434
26.624598000000002,38.555800000000005,87.32700200000001
41.176398,40.730199999999996,90.7086
42.293597999999996,44.118802,91.8708
43.917402,45.416598,96.298602
47.270002000000005,57.6356,495.3244
48.649798,78.7616,636.8998
13.3284,44.5322,70.39699999999999
17.901998,44.609398,134.830398
17.9972,44.69,136.371798
32.9946,44.764402000000004,136.46460000000002
36.4214,44.844602,137.199
40.3666,47.046402,138.4176
43.5816,62.7624,139.4058
43.669602000000005,62.8684,140.225202
45.400397999999996,62.9488,64.8548
46.385197999999995,63.3342,67.0506
14.004802,35.961600000000004,69.2404
21.855398,39.0524,71.1702
21.9476,53.4754,73.1622
24.0592,55.034397999999996,75.3798
25.980998,57.4082,84.7988
40.010999999999996,73.19559799999999,87.0024
40.077602,78.337202,87.926598
40.1422,78.4288,88.841998
42.7132,78.4944,490.26199999999994
44.794202,80.302802,491.35739800000005
15.5164,39.533,66.687998
15.3934,39.596598,68.185998
20.5184,39.664602,70.2618
20.2408,39.7362,72.54100199999999
31.4306,39.797197999999995,74.397198
35.724002,40.9842,79.286
40.2064,60.519,83.7258
40.29,60.6084,83.814002
46.371,60.679798,84.5434
46.456,72.2784,85.311398
13.783802,30.9038,55.6052
18.989800000000002,31.475602,55.6928
19.9242,32.4842,55.7606
23.095,37.197199999999995,55.5852
23.1796,37.291202,57.2876
30.6156,37.3598,57.342
37.058198,37.430402,57.5476
37.141,37.515,59.758802
37.2004,44.7344,59.8412
37.259,46.4676,59.825598
11.0332,29.5098,42.7274
22.563,29.6186,42.8
22.626602,30.456,45.8996
22.691,30.389,122.882398
22.747401999999997,30.480398,124.5298
24.366802,30.5516,124.5958
24.431601999999998,30.6218,123.936198
24.489801999999997,31.387202,124.518198
24.551,35.651802,67.029998
28.110798000000003,36.820398,67.098
16.3918,35.6626,68.3488
20.0168,37.1434,73.2274
25.691798000000002,38.270398,80.8544
25.7952,40.5376,80.9366
25.8642,43.011798,81.005198
44.119597999999996,44.0456,89.8254
44.208197999999996,62.282598,92.357198
44.2838,78.205802,96.85300000000001
46.266202,79.667798,497.9302
54.836397999999996,82.573998,500.12380199999996
11.852802,31.2078,77.1618
14.9366,33.606998000000004,80.653998
17.8166,36.1798,82.5916
19.6852,37.2014,84.6494
23.411998,53.7462,87.097398
32.27959799999999,60.4368,89.4456
34.7304,61.7488,90.9168
43.501999999999995,63.258,95.511798
43.5774,72.019802,97.4978
43.6416,72.102,99.416598
19.463,32.696200000000005,65.155198
19.367198000000002,34.211600000000004,70.011202
19.405002,37.376998,70.09200200000001
20.7414,39.486999999999995,71.6036
24.0938,40.215002,73.022402
42.739202,42.347598,77.647002
45.262997999999996,44.509402,80.5028
45.342197999999996,46.296402,81.604998
50.155598,58.1806,82.672802
51.26,70.68280200000001,83.5936
12.327202,37.237398,56.877402000000004
17.3478,39.794399999999996,56.9558
17.4112,41.4274,62.0612
19.136,41.523002000000005,72.128398
19.231202,43.9722,72.20779999999999
23.1114,51.780798,72.2646
23.199598,55.2674,72.322
24.6936,55.3778,72.38419999999999
24.784001999999997,55.450998,72.46979999999999
46.42100000000001,57.504202,72.531
20.640401999999998,36.1824,65.018798
20.5264,36.2498,66.6902
20.627,36.318,68.662
21.4126,41.656402,70.70519999999999
28.434801999999998,41.7262,72.68260000000001
40.326602,41.79060200000001,77.54700199999999
43.4878,43.3294,79.69140200000001
43.545802,46.1214,82.391002
45.443998,57.763998,83.5626
50.192402,70.6448,89.0222
12.1958,42.324600000000004,60.7436
15.831,46.560202000000004,62.250202
19.013998,55.5004,70.7858
21.311,55.6086,70.84899999999999
24.429798,55.678998,82.52199999999999
25.176798,69.822198,84.294
28.012601999999998,69.923002,86.0654
28.851998000000002,72.157602,88.7222
31.481002,73.1096,91.3166
33.578199999999995,76.329598,96.7848
11.826602000000001,31.3272,59.813198
14.747798,45.241602,70.535998
17.836598000000002,45.310402,70.6046
21.183201999999998,45.3708,70.6568
21.2402,45.427398,72.91980000000001
38.533002,45.5596,77.1502
38.5922,52.9006,78.99080000000001
44.4232,74.8698,85.669
44.527002,75.9484,90.6262
44.597202,80.5752,92.0012
12.5712,42.287402,60.214202
15.674998,42.3718,73.3972
17.775198000000003,49.015598,75.3532
20.1156,49.0932,77.415398
21.495601999999998,49.1518,79.727198
25.731998,54.889202000000004,82.1446
25.8158,54.9986,84.0156
29.6592,63.016002,86.4816
51.605198,65.025998,88.167998
53.071002,67.001998,90.0308
10.291,45.186802,59.9544
14.540999999999999,45.247202,60.943598
15.5944,45.303598,62.2972
37.050998,45.5138,63.3292
37.1314,45.646598,63.9404
37.917598,45.719,65.96879799999999
38.672402000000005,46.3144,67.79719800000001
38.7198,52.701002,69.07920200000001
38.7,52.818598,69.1312
38.7696,53.8996,68.986
12.008598,32.1434,56.848202
14.4998,35.644198,58.8978
20.429198,38.155598,72.8126
20.5494,38.239599999999996,76.088398
21.4424,42.2474,80.748798
51.211597999999995,42.312,80.756
52.8992,43.7402,81.5096
54.605798,50.0108,82.833998
56.7046,50.090002,84.879998
58.669002,51.7862,93.8608
12.8798,34.792,64.1786
17.2882,34.8946,65.330602
20.7478,38.0218,66.71100000000001
20.460801999999997,38.087798,70.869598
21.646801999999997,52.6664,73.6066
32.849599999999995,80.217802,76.03280000000001
34.9424,82.589798,77.59719799999999
36.386798,85.083802,81.195002
38.972202,88.408,82.2808
44.996,90.97219799999999,99.42899799999999
14.62,34.577,64.4654
16.861398,35.027202,64.516802
24.357201999999997,37.301402,64.5712
24.118598000000002,44.099000000000004,66.007398
24.186802,59.722398,67.913198
36.9686,75.565602,70.3494
37.022802,76.785402,72.036998
