ERT,SIRT,MIRT
74.635699,72.8002,31.0794
74.918,72.9657,55.3908
75.1741,73.104901,56.940399
75.3661,73.240999,57.4664
75.5621,73.3942,58.0171
76.5674,73.579101,58.534601
76.790301,73.7743,59.0459
77.024099,73.922901,71.562601
77.3192,74.0601,72.0317
79.7891,74.218399,72.3352
15.7241,25.660199,25.6777
26.686601,25.6257,25.822
26.584001,25.597201,25.9682
26.4915,25.573399,26.112201
26.4128,25.554,26.256001
26.3259,25.5356,26.4679
26.2025,25.5151,26.7799
25.956501,25.4977,26.9617
25.843301,25.5354,27.138099
25.7366,25.5212,27.2721
23.3419,64.4661,64.4659
65.436299,64.443999,64.723
65.3339,64.4233,65.0463
65.2485,64.403799,65.2239
65.1705,64.386999,65.405699
65.1003,64.3242,65.576101
64.8963,64.308,65.772799
64.7273,64.2887,67.146101
64.623899,64.306399,67.3024
64.5236,64.2898,67.437901
40.5536,69.1281,69.110401
69.5701,69.103701,69.2222
69.3967,69.082401,69.6405
69.760301,69.068001,69.742301
69.6588,69.045199,69.8422
69.5584,69.0226,69.921201
69.4663,69.003499,70.1645
69.372499,68.9842,70.3354
69.283501,69.0125,70.4906
69.189999,68.9942,70.586
48.0269,79.2596,79.177
80.235399,79.224199,79.2883
80.1236,79.1977,79.38
80.0375,79.2433,79.515201
79.957999,79.219401,79.6594
79.8775,79.194801,79.791601
79.7995,79.1681,79.8983
79.611599,79.1386,79.9909
79.4345,79.110799,81.9433
79.330401,79.0821,82.053199
24.587101,56.5744,57.1503
57.3897,56.5919,57.2283
57.240299,56.5609,57.2969
57.149,56.5444,57.5259
57.061899,56.908,57.685801
56.978701,56.895,57.811501
56.8834,56.867301,57.8737
56.8048,56.8415,58.511399
56.7242,56.8552,58.5779
56.6348,56.8239,57.927599
14.901499,39.7649,39.5775
40.7354,39.722,39.6261
40.6477,39.691499,39.8246
40.570699,39.6614,39.928799
40.492201,39.6315,39.986401
40.4159,39.600299,40.1849
40.1703,39.5713,40.3774
40.0244,39.540801,40.619
39.9265,39.5546,40.6651
39.8276,39.5313,40.8694
17.2039,40.648001,41.7222
41.5249,40.5889,44.207401
41.4363,40.5561,44.2833
41.360501,40.6013,44.4834
41.2756,40.571,44.7101
41.1978,40.5432,44.7534
41.2245,40.477399,44.8686
41.1827,41.7093,45.2543
40.902001,41.697301,45.360699
40.7428,41.675,45.460301
6.7649,27.681399,92.5123
28.467301,27.647499,92.519399
28.3735,27.6196,92.530201
28.2928,27.5895,92.5464
28.2131,27.5596,92.5728
28.1367,27.5296,92.6017
28.0608,27.501501,92.6702
27.9448,27.4717,92.6981
27.8351,82.4721,92.715
27.7392,91.1884,92.7438
51.029499,67.2771,67.1044
68.2283,67.2871,67.559201
68.1216,67.250799,68.156701
68.0385,67.2209,68.7117
67.957,67.1924,69.257401
67.8811,67.1611,69.2869
67.6458,67.1265,69.7516
67.5435,67.094599,70.2963
67.4519,67.1025,70.861701
67.355301,67.0759,71.347
71.136301,92.939801,92.7478
93.707801,92.9002,92.767599
93.610801,92.8697,92.9531
93.5313,92.837699,93.787901
93.4535,92.8073,93.9802
93.375299,92.7799,94.201
93.301601,92.7508,94.4329
93.2233,92.7198,94.6799
93.107201,92.7423,94.7046
93.0112,92.7169,94.8736
58.6633,72.8354,72.582701
73.8141,72.788201,72.8703
