ERT,SIRT,MIRT
55.1178,52.667799,19.4609
55.4314,52.9445,44.301599
55.625,53.1333,45.843
56.6021,53.2643,46.3751
56.817,53.412301,46.9373
57.0133,53.5761,47.455301
57.242,53.7296,47.964999
57.475399,53.8839,50.8285
57.8336,54.0271,51.9013
60.1891,54.185201,52.2184
26.737201,61.293301,61.462
62.293301,61.2588,61.608901
62.1108,61.2017,61.7524
62.0182,61.1793,61.898101
61.8794,61.1627,62.0465
61.7602,61.151699,62.189
61.6571,61.130999,62.3958
61.5562,61.232699,62.572899
61.456,61.3118,62.7495
61.3546,61.301799,62.8865
27.7027,50.3887,50.461199
51.405901,50.3601,50.6174
51.2011,50.343,50.780499
51.064401,50.3251,50.9916
50.9311,50.3084,51.2436
50.8407,50.294101,51.413901
50.742501,50.276601,58.927901
50.6467,50.2632,60.327199
50.5493,50.2992,60.4867
50.4521,50.284999,60.738201
11.8574,36.464,36.380801
36.885699,36.439599,36.488901
36.7058,36.417999,36.861401
37.0652,36.390599,36.957699
36.9495,36.3698,37.0331
36.831501,36.2893,37.1083
36.7498,36.2601,37.300199
36.6737,36.2352,37.4006
36.593099,36.2808,37.4806
36.5139,36.2641,37.5719
6.3192,20.1667,39.4703
21.1149,20.1459,39.570301
20.9091,20.043599,39.6558
20.7739,20.0134,39.7472
20.6587,19.9868,39.858601
20.561399,19.9523,39.9404
20.459601,19.9243,40.0329
20.3497,19.901001,40.1559
20.2623,39.169,40.262199
20.177299,39.1523,40.3511
11.0065,19.1329,19.688301
19.315,19.093401,19.756801
19.1873,19.0592,19.948201
18.9957,19.0308,20.3628
18.895001,19.381401,20.4337
18.7974,19.3753,21.1676
19.4774,19.3612,21.2313
19.405301,19.3352,21.2787
19.306301,19.3929,21.3199
19.2073,19.3669,21.532501
7.3748,20.045001,36.8029
20.8825,19.9748,36.9912
20.6762,19.9362,37.0439
20.594201,19.906199,37.0809
20.5008,19.8676,37.195399
20.4219,19.8375,37.2322
20.3444,19.816701,37.2866
20.2647,19.8346,37.3229
20.1848,28.0362,37.3592
20.101699,36.7507,37.4142
8.316901,24.8744,36.0456
25.7363,24.8079,36.1056
25.5419,24.7758,41.839601
25.461199,24.7421,41.8764
25.3741,24.7126,41.9356
25.2959,24.6821,41.961001
25.2007,24.6476,42.1484
25.123599,26.0323,42.176701
25.0457,27.875,42.2087
24.9687,36.0074,42.2455
20.212701,45.4509,45.5004
47.103799,45.4123,45.649701
47.0169,45.3759,46.931401
46.9403,45.347201,46.9713
46.86,45.3367,47.0192
46.783101,45.3897,50.672
46.5748,45.3816,50.8797
46.3675,45.3623,50.9159
45.647799,45.4056,50.9347
45.517801,45.3874,50.973601
8.2963,22.1709,32.6217
22.915999,22.1358,32.581501
22.803099,22.108,32.6356
22.7179,22.0652,32.6524
22.628301,22.034,32.797
22.5493,21.9981,32.8185
22.467701,21.9657,32.838501
22.3904,21.9353,32.8847
22.311301,32.610599,32.907501
22.231099,32.5887,32.9744
8.7986,21.2022,29.928
22.1558,21.2421,29.950499
21.9106,21.2173,30.0976
21.7655,21.1888,30.1143
21.6735,21.1607,30.1349
21.5804,21.1311,30.1743
21.4849,21.101299,30.1917
21.3906,21.0672,30.227399
21.306,29.8122,31.2197
21.223899,29.7874,31.2675
14.289,20.573199,39.1777
21.5031,20.535499,39.2009
21.411701,20.504601,39.2247
21.333,26.134001,39.244901
21.2076,26.111999,39.347201
20.9793,26.084499,39.362901
20.8823,26.0518,40.2695
20.801601,26.0177,40.3186
20.7241,38.9109,40.3422
20.6337,38.8892,40.401001
9.3366,20.7682,57.9004
21.7876,20.709801,58.8233
21.6708,20.6781,58.998601
21.578701,20.645,59.019599
21.494601,20.6158,59.0373
21.4113,20.5805,59.0849
21.191401,20.5451,59.674301
21.053301,20.513101,59.7407
20.9563,46.464999,59.8513
20.858399,57.8511,59.992
7.8097,32.177,31.915201
33.599101,32.107501,31.931499
33.3276,32.070901,31.9478
33.1101,32.0369,32.0534
