ERT,SIRT,MIRT
41.0834,34.2157,27.9949
41.284199,34.3868,28.6109
41.4787,34.516299,29.6847
41.6552,34.6497,30.1951
41.822899,39.9442,30.6926
42.803599,40.115901,31.185801
43.012,40.268099,31.8729
43.2215,40.419201,33.1268
43.463499,40.5554,33.4959
46.072,40.704899,33.808899
7.170201,19.9243,32.697401
20.9742,19.886501,32.8748
20.754301,19.888899,33.0665
20.6613,19.905501,33.2575
20.5376,19.8917,33.416
20.406,19.8806,33.5592
20.299599,19.8625,33.953
20.196601,19.8473,34.157
20.091401,32.518,34.3499
19.987801,32.5126,34.5276
6.3971,16.7736,26.053601
17.531599,16.751501,26.2124
17.4182,16.732401,26.3782
17.337001,16.716799,26.5516
17.2425,16.702199,26.726699
17.1566,16.685201,26.8902
17.062801,16.669201,27.0621
16.979201,16.6539,28.514299
16.901,25.948101,28.7237
16.8162,25.873199,28.9618
6.1501,20.5622,35.7792
20.8363,20.5397,35.8615
20.6555,20.5191,35.9423
21.1002,20.4991,36.0252
21.0392,20.4801,36.092901
20.922299,20.459601,36.2071
20.8425,20.440099,36.527
20.766901,20.419899,36.6238
20.6876,35.5562,36.723301
20.6101,35.549501,36.8234
6.311401,23.603599,35.3342
24.4591,23.568801,35.4529
24.376,23.543399,35.5684
24.293001,23.5174,35.6703
24.213701,23.492501,35.7677
24.098901,23.462301,35.860799
23.882599,23.4357,35.9645
23.797299,23.4096,36.0799
23.7183,35.1722,36.167401
23.639801,35.1572,36.2511
7.141,29.857,29.8978
29.797201,29.853201,29.9723
29.703301,29.829301,30.036299
29.619399,29.8,30.1064
29.540199,29.7798,30.170899
29.4574,29.750601,30.231899
29.3466,29.721901,30.3003
29.2633,29.692301,30.3673
29.184199,29.665,30.567901
29.100801,29.5392,30.7727
8.1418,29.8241,29.6787
30.7633,29.7894,29.7397
30.6756,29.7615,30.3894
30.594699,29.734301,30.4706
30.517901,29.706301,30.6627
30.4411,29.6802,30.7303
30.3655,29.6596,30.792199
30.101601,29.6309,30.881501
29.992901,29.645499,30.939
29.896401,29.619199,31.0023
7.141,22.571099,36.352101
23.224701,22.513201,37.7789
23.0991,22.4807,37.811499
23.002,22.322401,38.1635
22.854201,22.2429,38.1921
22.7294,22.2146,38.219201
22.5946,22.1843,38.2497
22.470999,23.4736,38.294401
22.772399,36.300599,38.3401
22.6591,36.284999,38.3941
12.006899,37.6715,38.2982
38.8357,37.6281,39.0567
38.5759,37.5984,39.098399
38.356,37.5658,39.125599
38.2568,37.5356,39.512599
38.1759,37.505101,39.5607
38.0901,37.475701,39.592301
37.9715,37.5677,39.621199
37.858301,37.6571,39.655799
37.726499,37.6347,39.687501
4.9958,9.841201,13.7144
10.8568,9.785301,13.7371
10.6604,9.7262,14.234601
10.571,9.6904,14.5197
10.4487,9.6584,14.5429
10.3534,9.6269,14.5662
10.214801,9.5955,14.585901
10.119699,9.5646,207.450899
10.0122,13.714101,207.4706
9.918,13.689901,207.4898
10.4983,35.9035,35.697999
36.7509,35.870001,35.718299
