ERT,SIRT,MIRT
111.546799,100.8984,80.4675
111.742601,101.0599,81.113301
111.9112,101.199901,82.192199
112.1013,101.333599,82.7107
112.2977,101.498,83.2175
113.365701,110.4785,98.3718
113.727,110.705699,98.744101
113.9885,110.8542,99.8039
114.2998,110.989499,100.154599
116.836701,111.137,100.454301
18.372799,25.396899,49.5362
26.225399,25.3648,49.6802
26.1003,25.3392,49.857
25.995701,25.389599,49.9987
25.9148,25.4639,50.1439
25.827,25.456299,50.4124
25.729501,25.4322,50.6705
25.6348,25.410401,50.848399
25.5462,49.5491,51.0293
25.455,49.4067,51.1681
31.9277,75.1042,75.1604
75.8568,75.081901,75.3574
75.6855,75.0651,75.5261
75.5976,75.1255,75.725899
75.517401,75.091,75.8958
75.386,75.0504,76.064101
75.2543,75.0256,76.255
75.1655,75.0093,77.5528
75.177799,74.995299,77.704899
75.137401,74.9742,77.859101
17.0737,40.189901,40.298301
40.6509,40.162001,40.409
40.5707,40.1488,40.842799
40.9333,40.1244,40.9381
40.8681,40.1416,41.006801
40.7925,40.1689,41.0783
40.7168,40.148099,41.178001
40.470399,40.1286,41.5704
40.3556,40.199501,41.707101
40.2583,40.1809,41.801901
15.3421,23.065999,40.228299
24.073501,23.0044,40.331701
23.9573,22.9077,40.412
23.8657,22.872199,41.0414
23.6209,22.8437,41.1838
23.5049,22.8136,41.242799
23.4137,22.7849,41.4264
23.3135,22.757,41.567299
23.223401,25.8426,41.635101
23.136701,40.1402,42.349
24.1738,22.926,49.468299
23.8233,22.890299,50.333201
23.6493,22.86,50.3996
23.5579,22.8327,50.517299
23.476599,23.2421,50.6132
23.392399,23.261399,50.684499
23.2711,23.2341,50.7306
23.1721,23.203599,50.7789
23.0814,45.5869,50.8259
22.989601,49.003899,51.0938
91.396,118.169001,117.9213
119.3838,118.1328,117.9737
119.255599,118.0667,118.0471
119.155201,118.002901,118.092701
119.025399,117.9702,118.1736
118.7598,117.940801,118.2878
118.618,117.913999,118.423
118.495499,117.885501,118.4743
118.3618,117.8954,118.5209
118.2374,117.8682,118.5731
22.9004,59.4889,60.6309
59.797,59.452201,61.2814
59.6735,59.4253,61.338201
59.6015,59.3983,61.392599
59.5181,59.370899,61.4252
59.4426,59.344001,61.460299
59.3646,59.3134,64.3882
59.2915,60.5255,64.436101
59.6376,60.584901,64.467
59.551599,60.5639,64.5041
29.2195,50.1969,50.5557
51.120601,50.151901,57.314001
51.0325,50.1202,58.414801
50.9559,50.0907,58.491201
50.8738,50.0568,58.516701
50.797999,50.026199,58.5271
50.7195,49.9961,59.175599
50.6119,49.9675,59.2095
50.374599,49.982699,59.257701
50.276401,49.985999,59.2771
71.0879,112.1167,111.8305
112.8662,112.0561,111.8756
112.776099,112.0031,112.083701
112.6941,111.9698,112.1112
112.6085,111.9372,112.196
112.522999,111.906,112.4108
112.4467,111.871,112.6366
112.371401,111.835201,112.7614
112.2793,111.8336,113.05
112.180199,111.803199,113.170101
48.466099,97.2687,96.9909
98.2292,97.227,97.0536
98.1433,97.1895,97.3171
98.063999,97.1543,97.347701
97.981401,97.1179,97.4695
97.9042,97.0839,97.695
97.8245,97.0485,97.7394
97.7475,97.0152,98.3222
97.477999,97.0134,101.254
97.352,96.9703,101.2919
18.4174,70.686,82.0107
71.546201,70.6422,82.0531
71.4293,70.604099,82.3986
71.346201,70.573,82.4267
71.2645,70.539799,82.583401
71.186401,70.5072,82.7629
71.1095,70.4711,82.9814
70.9907,70.4367,83.2042
70.8706,82.0032,83.288
70.7636,81.9819,83.467999
17.238,57.6158,57.392001
59.4107,57.578101,57.417
59.2173,57.5417,57.4393
59.0937,57.504101,57.4533
58.9866,57.472001,58.584399
58.8921,57.4396,58.6347
57.978501,57.4049,58.702501
57.880201,57.372799,58.715699
57.7831,57.3931,58.7332
57.6855,57.3646,58.7526
64.690199,99.7114,99.3837
101.7674,99.6672,99.4236
101.6677,99.6309,99.4423
101.584899,99.5975,99.6871
101.5031,99.5628,99.9398
101.4252,99.486,99.963701
101.3473,99.4324,100.2905
100.955699,99.396601,100.373501
100.7543,99.3983,100.3848
99.8143,99.3661,100.6641
169.0021,209.6294,209.378001
210.3633,209.5917,209.371
210.2477,209.559001,209.431
210.1643,209.526499,209.4325
210.0814,209.5006,209.4451
210.0111,209.4695,209.457601
209.934,209.4351,209.4958
209.847899,209.401799,209.500501
209.7672,209.411299,209.514001
209.6882,209.383099,210.239099
53.685001,52.3778,52.827401
53.3358,52.336699,53.0208
53.205999,52.3006,53.0297
53.1187,52.2686,53.037801
53.0398,52.2365,53.075899
52.961001,52.204799,53.0837
52.8823,52.1724,53.2228
52.741299,52.2042,53.2384
52.5906,52.2045,53.2585
52.4573,52.1782,53.2682
17.9644,48.6695,48.5274
49.4192,48.6289,48.453401
49.317099,48.5905,48.3676
49.2315,48.553099,48.3888
49.143899,48.613199,48.9307
49.0679,48.597,48.957101
48.9877,48.562599,49.001699
48.9085,48.529901,49.1012
48.8252,48.5452,49.1129
48.731,48.5135,49.5681
49.9044,70.443201,70.1628
71.180699,70.4022,70.177001
71.0703,70.3557,70.231501
70.988099,70.3182,70.176101
70.901,70.2864,70.3956
70.822199,70.246301,70.6151
70.7408,70.2093,70.7225
70.6638,70.1751,71.2468
70.5829,70.177101,75.9942
70.5005,70.1468,76.1036
13.775499,44.6343,44.4251
46.4402,44.6049,44.436601
46.1013,44.5692,45.6875
45.2812,44.539,45.8621
45.1783,44.506,45.9983
45.085501,44.4744,46.0707
44.9936,44.438801,46.104901
44.8626,44.4077,46.1124
44.7731,44.425199,46.1315
44.6825,44.395001,46.145799
51.798199,81.6054,84.629701
82.536401,81.5644,84.760701
82.3749,81.5289,84.794999
82.2891,81.4968,84.8513
82.2065,81.4537,163.840201
82.1256,81.419501,163.913299
82.0063,81.3876,163.9753
81.8902,81.351699,163.9941
81.7859,84.639,164.0097
81.689699,84.614699,164.029099
88.3751,121.0998,120.8346
122.149899,121.0607,120.949
122.0468,121.0239,121.1543
121.906099,120.9915,121.173799
121.7755,120.9497,121.2521
121.6735,120.916801,121.5022
121.5756,120.8825,121.705499
121.4216,120.849501,122.0822
121.2833,120.844499,126.778
121.182801,120.8145,126.813801
9.4417,34.346999,43.281401
35.381,34.2962,43.2964
35.3095,34.263399,43.6762
35.2263,34.2333,43.7344
35.148299,34.1959,44.4323
35.071001,34.1636,44.485501
34.9955,34.1322,44.498699
34.920099,34.1015,44.533201
35.2199,43.2384,44.6149
35.1129,43.2177,44.853901
26.2586,46.9478,46.676701
48.2395,46.8938,46.6926
48.1454,46.8555,46.7075
48.060199,46.818999,46.7236
47.9791,46.779,46.7672
47.8978,46.7403,46.7825
47.8188,46.7039,46.7955
47.6962,46.6657,48.8921
47.4607,46.6809,48.9082
47.344899,46.6502,48.989301
13.529201,58.5059,58.1993
59.4769,58.453899,58.2401
59.4272,58.4178,58.5242
59.324499,58.379701,58.5513
59.2191,58.3337,58.7053
59.1097,58.2999,58.749601
59.008601,58.2632,59.192
58.9047,58.2205,59.668
58.8041,58.215499,71.6297
58.702401,58.1825,72.060901
51.8467,91.7876,91.3838
92.7443,91.7078,91.4191
92.594099,91.6666,91.649
92.503599,91.629499,91.7779
92.418499,91.583499,92.0214
92.334499,91.5472,92.0496
92.2025,91.4589,92.1167
92.091,91.4109,92.717301
91.993501,91.4003,98.4772
91.895499,91.364601,98.9055
56.141899,55.1858,68.516
57.253,55.1047,68.534
57.128299,55.0586,68.707801
57.0406,55.0224,73.2341
56.9511,54.974799,73.5053
56.8697,54.9394,84.721699
56.788999,54.8549,86.064901
56.6736,54.8065,86.263
56.459,68.522999,86.2935
