ERT,SIRT,MIRT
69.3037,57.557599,42.827199
71.5631,57.716201,43.4532
71.7852,57.8633,44.5182
72.924301,57.996499,53.259099
73.102299,58.143299,53.564799
73.3019,68.285499,55.224199
73.5204,68.4449,55.553101
73.745,68.5866,55.8435
74.008599,68.7266,56.873801
76.576201,68.8832,57.185799
7.8284,31.0133,31.046801
31.994201,30.9832,31.190099
31.9014,30.9554,31.412
31.8123,30.928899,31.5933
31.7318,30.911599,31.746601
31.645399,30.901999,31.893699
31.554701,30.8848,32.063299
31.3747,30.866,38.2172
31.1969,30.913199,38.4289
31.0828,30.895899,38.5991
7.862801,15.2784,24.266001
16.277899,15.251499,24.456899
16.174301,15.230299,24.625599
16.089701,15.213,24.828799
16.012099,15.1953,25.0832
15.8852,15.1773,25.2531
15.643301,15.154001,25.417801
15.538499,15.141499,35.5753
15.4418,15.184399,36.3595
15.3412,24.0851,36.5203
32.729801,55.3881,55.335899
55.8274,55.359201,67.2046
55.7255,55.335801,67.4913
56.1136,55.3136,67.5952
56.0482,55.293199,67.930601
55.972801,55.271899,68.0405
55.8471,55.2493,68.124701
55.6446,55.228401,68.2278
55.5489,55.24,68.360401
55.452701,55.221001,68.6145
9.460701,23.8892,96.372399
24.8784,23.852301,96.554
24.789899,23.825099,96.926499
24.7043,23.798501,97.020701
24.6238,23.7722,97.1
24.495699,23.743799,97.375499
24.2571,23.7149,97.551399
24.1524,23.685401,97.768399
24.054899,69.3042,97.855199
23.954799,96.264,98.1319
47.234,79.192201,80.6152
80.0032,79.161001,80.6878
79.866,79.1326,80.751601
79.7795,79.9522,80.939901
79.7014,80.349901,81.071599
79.606201,80.337501,81.217501
79.5067,80.309101,81.346099
79.412899,80.274501,81.617899
79.329799,80.3275,81.677599
79.2462,80.2997,81.9319
20.989299,46.465401,46.305699
47.3721,46.429299,46.3542
47.2823,46.397599,46.4005
47.2018,46.369899,46.5362
47.1217,46.3418,46.6325
47.011699,46.3107,46.686199
46.827401,46.287899,47.432399
46.723499,46.2643,47.6103
46.628301,46.2771,47.6664
46.5344,46.2525,47.733499
14.1565,38.473299,39.493
38.945801,38.438199,39.6113
38.7677,38.407399,40.6924
38.6922,38.442201,40.7457
38.607799,38.420899,40.782999
38.531601,38.3932,40.8219
38.4084,38.364599,40.855401
38.309901,39.475399,40.893
38.6129,39.465801,40.927999
38.535901,39.438,41.009001
33.4123,68.9131,70.1328
69.9677,68.869799,70.2961
69.861299,68.838001,72.215899
69.7774,68.805499,72.279701
69.5282,68.776599,83.5001
