ERT,SIRT,MIRT
50.652,49.1247,71.4176
48.932799,60.027699,77.484101
48.3282,62.1455,77.6025
48.765099,65.809301,78.2116
52.235301,65.8058,78.407201
53.2294,67.8452,78.466
54.1898,71.0121,78.5257
55.3461,71.0738,78.5785
69.0304,71.2887,78.4905
81.048399,71.383099,78.5454
43.436399,53.9469,66.094101
43.472299,54.9048,71.762601
50.451299,58.361401,76.3451
50.1253,59.477899,76.4678
50.3087,59.5719,120.8736
50.4151,60.565899,123.706599
50.4781,62.8736,123.8461
50.8183,65.135,126.472099
66.0571,65.2734,126.821199
122.1132,65.3339,128.2067
43.240199,52.3328,62.364401
45.3098,53.1099,63.952599
46.096699,53.238501,64.0777
46.907,54.184601,64.1463
48.138399,54.4261,66.0939
50.076999,56.395399,67.053301
50.2034,56.527,67.176499
51.159199,56.5993,67.985699
59.5104,57.256901,69.0156
71.6147,57.5976,69.1479
31.216501,32.447699,39.405001
31.2338,35.312299,42.0936
31.3962,35.451801,44.4979
31.4792,35.6389,44.536601
31.5478,36.1998,44.747499
31.757801,36.9325,44.8268
32.3469,37.2552,44.9785
32.472,41.1844,46.6773
35.7569,42.002499,46.8151
35.9413,42.1287,46.8865
18.6489,36.044499,51.4668
18.671701,37.9959,53.5974
31.6475,39.1234,54.6204
31.754499,40.024799,55.6279
31.8508,47.5873,56.570001
31.927899,47.9296,57.754199
32.247,48.4277,59.6596
32.1176,49.674301,61.893301
34.7965,50.412099,63.9043
35.2346,61.453801,64.9947
22.4274,37.4313,55.8109
28.3797,40.573,56.9138
28.501101,41.3922,58.9122
28.834799,42.9685,60.101199
30.5733,43.6502,61.2447
30.8,44.527201,62.0903
31.4012,46.0711,63.1289
33.1902,47.115399,65.249899
33.948,49.255701,66.272401
40.467199,53.8897,68.0884
27.030399,43.124699,60.0793
35.946499,51.5491,62.0537
36.1693,55.001899,63.2191
36.2132,55.0973,63.251501
36.254801,55.0468,64.249399
36.765101,57.2104,65.415199
37.602501,59.530701,69.0202
40.049899,59.5585,69.3966
40.759099,72.819499,69.4336
47.3148,74.9938,74.0034
20.943101,42.3039,48.011199
21.646301,43.0202,49.2243
22.557401,43.4807,51.4312
24.077201,43.5125,52.2971
26.5325,43.538399,53.1687
27.2865,43.662301,54.0412
42.1783,43.8629,55.085401
42.2669,46.3013,56.210201
42.142499,46.928699,57.885399
42.164399,47.7927,59.6237
50.348699,66.1816,72.8539
52.6639,67.1272,73.7117
56.783999,67.376699,73.7968
56.8444,69.793601,74.846501
57.8492,69.9649,75.8721
60.808601,69.9862,77.6448
62.877899,70.445599,77.624599
65.202,72.825501,77.647099
70.3914,72.877801,80.5627
74.714599,73.0194,80.6349
22.1664,26.5678,32.981899
24.1331,26.6413,35.2959
24.1387,27.1844,38.005701
25.6086,28.12,38.082801
25.419099,29.0775,49.496199
28.5233,29.460099,49.7825
29.302701,29.5668,49.814999
29.296699,32.551401,49.9022
32.7693,32.573499,49.8745
50.8228,32.647201,49.8955
19.5253,23.9424,26.4337
21.3481,23.9592,26.4448
21.3542,24.704001,26.4566
21.3567,24.7227,27.446
21.7239,24.740999,27.5076
21.888,25.670299,27.932199
22.7613,25.736099,27.58
23.8663,25.812899,28.1834
24.999,25.933901,28.6657
26.353701,26.613,37.6716
21.8852,29.666399,55.088299
23.7611,37.456401,55.019501
26.490499,38.4237,58.655901
27.627501,44.4877,58.7341
28.488201,44.549399,58.7512
33.419401,44.5802,58.7186
33.490899,45.269401,59.356801
34.436699,49.3961,59.3773
40.9468,49.5289,61.047701
50.1262,55.009699,61.114999
15.833199,32.459901,45.5992
19.145099,33.020801,45.615099
20.871099,35.1782,46.3337
21.7889,38.3805,46.3971
22.7649,38.322301,47.6111
24.1911,43.2204,47.7558
24.9806,44.903399,50.086099
26.2358,45.621699,50.098101
30.808599,50.3454,50.1137
38.9038,51.234699,53.6659
18.5506,41.0045,51.4026
18.764701,42.875299,51.492499
19.9443,44.7672,51.5079
21.2031,44.744099,51.520301
21.9612,46.0569,51.532799
28.552899,47.049,53.1105
29.302401,51.379101,53.176699
30.1648,51.4007,53.1918
34.342699,52.934001,57.8102
34.366901,68.701,67.779399
14.872301,27.461001,47.846999
17.2978,30.6462,49.7696
19.3718,30.8117,49.930401
19.434201,32.7327,51.8313
21.1229,34.7659,51.844101
24.377099,36.2565,52.771199
25.343,44.0202,53.720699
26.454299,45.039699,56.0516
28.7706,45.7441,56.835099
34.1638,47.079101,56.898099
18.6996,35.083401,47.909701
20.609899,36.312199,49.019
21.5986,37.4403,49.8619
22.7718,39.3939,51.0105
31.218901,40.486599,55.4971
31.289599,41.5278,56.7411
32.2377,43.5807,57.702901
32.3945,44.629899,58.589701
33.2074,45.6998,59.7777
43.0508,47.343299,60.915
19.9727,32.0613,52.1932
20.4867,33.069899,53.140999
22.046999,35.1532,61.3102
26.033301,36.2064,63.623301
27.743701,38.358201,64.561899
28.276,44.6248,64.495799
29.3845,45.8612,65.494999
31.013201,47.788301,66.552399
31.085099,49.148101,81.185999
35.459101,58.491901,81.262099
19.899799,32.4204,52.5034
21.1191,33.459401,53.5624
22.5013,35.571701,54.6609
23.1528,38.897699,55.7472
27.987099,44.115001,55.9609
29.7167,47.5024,57.883601
31.4083,47.532201,57.965901
31.467801,49.604001,58.928699
45.9282,51.5248,58.9336
62.1482,51.555299,60.8988
16.682699,33.0057,50.3717
18.5509,34.047201,51.2664
19.4905,34.9509,52.2393
20.512399,35.9305,53.3361
25.936699,37.1399,55.245801
27.1166,37.9703,55.9213
28.2027,39.9703,56.6321
29.0371,41.236101,58.657401
30.992499,48.0459,59.7182
32.011301,48.3812,60.133301
17.1197,31.6554,49.8846
19.096199,33.519001,50.8555
