ERT,SIRT,MIRT
35.5769,48.8563,61.022
33.534,51.4157,63.399699
33.394299,53.3803,69.79
34.0392,55.5359,71.3588
33.9876,56.4216,71.1263
34.8653,56.561099,72.2377
36.402901,59.0192,75.4566
45.0626,59.7786,75.5684
46.2464,61.043299,76.204799
47.8989,63.6218,76.1086
27.053099,37.795,48.6707
27.0875,37.9094,49.8383
27.2083,44.877301,50.849699
28.071299,44.9372,52.728201
28.8535,44.976301,57.8864
29.619299,44.9409,60.295701
30.8225,45.452601,60.4626
34.311601,48.7065,61.2928
36.4755,52.2914,75.7581
36.544699,54.1993,76.0199
22.9956,33.7136,51.0608
24.424401,33.8795,51.8767
25.4856,34.1575,52.004501
25.878,35.459001,53.8269
29.503099,37.2569,61.069
29.6261,37.3817,62.3673
30.567899,37.4532,65.2427
33.6337,50.697001,65.7665
53.790299,50.837,67.804601
69.8943,51.015699,68.5487
27.542199,39.6243,56.31
30.5173,40.6124,57.5143
30.5305,41.516999,60.0011
30.5834,46.047,60.0839
33.3442,49.068601,65.1049
34.1897,49.1462,66.09
34.3646,53.638,66.9463
34.4351,55.3452,70.8921
34.628601,55.5724,71.9938
36.600901,55.5948,72.7493
25.3725,35.2788,59.3783
25.4253,35.2972,63.6973
28.280301,35.469101,63.8458
28.434399,47.594201,63.9164
29.744899,49.5844,63.983799
29.980899,49.819399,64.047799
30.9461,51.0956,64.2809
31.0694,53.1566,64.3798
31.177801,56.8603,64.4463
35.1436,58.566599,64.5159
28.1282,37.5284,51.6327
28.1585,37.6022,51.9808
29.2196,39.2629,51.9936
29.3111,42.0235,53.027
30.272301,44.9782,53.1107
32.511199,45.215299,53.0876
33.0913,45.2389,54.155099
33.3306,49.8811,54.294899
34.092801,50.020299,63.7675
37.3674,51.911001,64.498201
25.4807,40.3995,50.502
26.403,40.6399,51.108399
29.0408,45.037601,52.9836
29.8021,45.1857,67.302501
32.045699,47.3458,73.2376
32.4662,47.541,73.2938
38.2136,47.582199,74.7097
40.081,48.7464,76.6812
40.2424,50.4011,76.718
40.3887,50.523,77.6225
36.661599,50.463899,59.895601
37.1829,50.871501,62.1557
38.1871,53.3431,62.2397
39.121,53.4797,62.2639
40.6784,54.76,65.8394
41.6919,54.806401,66.388
46.166899,57.5694,67.022901
47.3078,58.4747,71.3457
47.4032,58.8879,75.2469
49.1681,59.8414,75.2854
31.8959,42.732099,51.801001
33.113901,45.104,52.495699
33.0692,45.1313,52.569601
38.3506,45.2709,53.3753
38.447701,50.1224,65.822001
38.6125,50.2029,67.3634
38.627299,50.1381,69.827599
38.9961,50.177501,73.041
39.9014,61.768701,74.679401
40.072301,69.111799,74.817301
28.588299,34.7718,61.477399
28.5498,35.3156,61.5354
28.6286,46.7058,63.1484
30.7285,49.548201,64.4949
30.6983,49.713,64.7624
30.718901,51.5252,65.444901
31.167,51.3884,73.2196
31.584699,52.031599,73.3246
32.1257,58.585299,74.6858
32.6901,60.439899,74.7673
29.8673,55.0855,65.3954
32.3745,58.6541,65.750801
34.7224,59.340201,77.5745
36.1717,60.357501,78.4029
37.332401,60.4245,78.4611
38.701599,63.1166,81.5354
42.091301,63.2027,81.603899
43.4483,63.317801,82.1727
54.106601,63.245999,82.2352
54.5899,63.3606,83.0739
25.7181,37.925201,47.033701
27.601701,38.5869,47.4618
29.683301,38.6618,51.5296
29.7575,44.4876,51.6926
29.778301,44.6024,52.272901
29.8725,44.7224,53.956699
32.9869,46.604601,54.792701
33.901201,46.967,65.834001
35.588301,51.051301,67.476101
36.0709,68.1066,68.762
28.4451,35.5043,62.7414
29.0362,36.1371,62.817
32.1131,36.790201,62.922001
32.7198,39.021301,63.4213
33.160301,40.4893,63.493401
33.4391,42.217,63.5316
33.7248,42.7547,69.301801
34.375301,59.545501,70.465901
34.737599,59.646801,71.2048
35.4107,59.670601,71.248001
24.005699,33.2707,52.5931
26.0984,36.408201,69.0785
26.164301,36.434901,70.3824
26.4589,37.994601,71.767699
27.512101,38.8423,74.7936
28.1145,38.9115,75.0857
28.2055,51.180301,74.9861
30.298901,52.585701,75.591901
31.1193,54.582599,77.910399
32.4281,66.2037,77.9269
20.076501,37.525,49.540799
23.959401,38.840501,49.674799
23.816799,39.767901,49.692199
25.0171,39.685099,49.7302
26.6123,40.899401,49.8412
28.0241,41.212301,50.096499
35.6729,41.872,55.6805
35.760501,49.585101,59.2103
35.782901,49.617501,59.276
36.747199,49.9532,59.296899
16.664001,41.104,52.5953
17.903801,41.8989,53.1664
19.8766,44.3768,53.2379
21.4913,44.689399,54.2145
25.3086,45.936099,55.8172
26.415601,46.6698,55.8772
35.532599,48.068,55.889299
37.508,49.4044,55.898799
39.3537,50.807901,58.6009
39.880101,52.575,58.6733
22.6092,34.9186,60.3176
23.4271,40.0232,60.371
24.4034,40.2313,60.533101
27.905199,41.6446,60.503
29.3909,43.057299,64.701201
31.548899,43.9377,64.7861
31.639799,46.9366,64.8073
32.4949,47.004099,65.1043
34.2316,47.0641,65.1206
36.4765,48.368799,64.9514
19.7347,40.378401,55.2605
21.1912,41.551,55.355601
22.8612,45.560701,55.3715
24.1733,46.8439,55.7857
28.1679,50.614,55.591
29.725701,50.7099,59.3945
30.3802,50.7332,59.460101
32.3484,53.4587,59.376
36.8158,55.451599,59.637
42.381,55.846901,62.0389
20.2008,30.2766,45.015901
20.2061,32.1688,45.068001
20.220401,32.327101,58.3944
21.763101,34.726,58.463601
21.8288,37.9977,58.4786
22.257099,39.8876,65.014399
23.731,40.0809,65.0977
25.949499,41.7755,71.267401
26.110999,42.280099,71.385499
26.0808,45.345,71.4265
36.9669,51.453,55.906601
36.8254,51.5581,58.341301
39.2169,51.583,58.4313
39.2358,51.602099,58.507601
41.894601,51.6219,66.7599
42.0196,53.6588,66.7884
42.074,53.7495,66.8948
42.092701,55.6937,68.7614
44.2686,55.784201,68.9466
44.3509,55.8055,68.923
17.177199,35.9332,46.558899
20.326099,38.1114,47.9122
21.7273,41.4544,47.993
22.6489,43.832,48.006001
23.9485,43.8607,49.484
29.746499,43.830699,49.55
30.4976,44.061,50.8205
32.3883,44.0314,50.8894
34.1104,46.453,53.1834
34.706501,46.5401,55.3413
16.3909,35.3388,46.236899
17.638,35.3393,48.033901
20.067399,36.7505,49.7027
22.7637,37.6943,58.091501
23.336301,38.801899,58.093401
25.7809,41.121199,58.1189
25.8325,42.8603,58.1351
27.6362,44.058901,58.261401
32.6076,45.2349,61.3036
35.3065,46.7431,61.480101
16.5859,36.1643,59.0476
18.3668,37.2388,61.5356
19.9794,38.6043,61.6104
22.3299,40.294401,63.066001
24.7134,42.299999,63.149601
28.110301,42.9939,66.487099
29.457,44.522301,68.323901
31.199899,46.5711,68.5488
33.4563,48.1601,69.7927
34.179299,50.5788,72.5246
16.111901,25.126301,27.362601
16.4518,27.1102,29.884
16.523,27.205399,30.117
17.6474,27.134399,32.502899
18.2884,27.1544,33.8742
18.3751,27.3603,34.706299
19.828501,30.046701,36.3614
19.8544,30.0785,36.5181
24.0383,30.6031,40.2736
24.2497,30.6204,41.256699
20.1144,25.9912,29.9854
22.9506,26.184801,29.9955
23.034,26.2249,30.0058
23.05,26.353,30.158201
23.0657,26.4464,30.405499
25.4249,27.992399,30.5659
25.5087,29.9899,27.753899
25.524299,30.0683,29.2947
25.543699,32.626301,32.275201
25.963,37.084199,33.990799
23.461699,48.382399,55.8626
25.219599,50.3356,55.875801
27.037901,50.896301,55.9712
28.9115,52.2392,57.2705
31.456701,53.097399,57.290099
33.2941,53.049901,57.3926
38.9543,53.278901,59.739999
40.179,54.1685,59.739799
42.2665,54.406399,59.8801
42.736001,55.774399,59.898699
24.6243,36.778601,51.5531
24.5039,36.8506,51.5759
24.6146,39.0409,55.4166
24.7223,39.1106,56.1275
26.124,43.083599,58.332299
30.1712,43.2256,59.5962
32.894101,43.606901,61.8148
34.5042,51.3122,63.1175
34.578499,51.5239,63.611201
34.5996,51.5259,63.7045
16.5846,35.574199,46.3002
19.813801,35.1995,46.3254
21.829901,35.690701,47.5983
21.855,36.7549,47.7031
21.999999,38.792499,51.227601
22.3786,38.7632,53.6254
24.7074,40.945401,59.8188
26.889099,44.280999,59.906599
30.3688,60.728,60.2059
35.5388,60.927801,60.2994
28.941299,46.623799,57.3275
31.346601,48.309299,58.1442
33.7086,50.040999,62.5971
34.7007,49.9861,62.6064
36.888299,51.4083,62.5874
40.9048,52.674001,62.678701
45.4541,52.7046,63.3446
45.4818,54.2092,63.4283
45.597,56.2334,65.2353
45.617201,56.3293,65.3191
18.777,31.7458,50.7284
20.2147,34.3967,50.744099
23.6724,43.9403,52.406899
23.696601,50.6145,52.4332
25.586599,50.6425,52.963099
25.6244,50.753201,53.017299
25.743401,50.771,53.0376
28.378999,50.787199,53.0563
29.613999,62.715401,57.977
30.932001,62.8664,58.140501
29.3053,45.1863,72.304499
29.323301,51.237699,72.384501
29.3275,51.1888,77.1497
29.339101,51.2919,77.2342
30.3968,51.305299,79.3147
30.543,51.318,79.394501
32.4816,53.169501,119.939399
34.2322,55.7043,131.2324
36.7047,131.916601,131.2605
36.7832,131.9311,131.363301
24.2093,39.1946,50.833899
25.7859,40.4901,52.201
26.538999,42.0078,53.0592
29.4657,43.8371,68.122701
31.138001,43.9766,68.2042
33.3789,45.129301,68.573301
39.197201,46.999799,68.5283
40.3853,47.0152,68.560101
50.4308,49.087199,68.656899
69.415899,49.173501,68.635001
29.4359,38.725001,60.1003
29.651199,39.3561,64.1233
30.487999,41.132701,73.1072
33.9855,48.955599,73.0947
35.4735,53.514,72.5139
35.877299,54.3916,72.523801
37.3228,56.125499,77.027999
37.3031,56.1677,77.0561
37.405001,59.9957,78.0037
38.6452,59.996,77.4243
22.846099,42.612299,48.2457
22.821301,42.6821,48.306
23.407299,42.7047,51.9137
